IdRegistro,Fecha,Mes,Hogar,TipoVivienda,ZonaClimatica,DispositivosActivos,ConsumoBase_kWh,ConsumoExtra_kWh,Tarifa,Precio_kWh,CosteDiario,PicoDemanda
2991,2024-09-15,9,H054,Adosado,Centro,11.0,5.83,3.03,B,0.18,1.59,No
2992,2024-10-09,10,H026,Chalet,Sur,14.0,7.25,4.38,A,0.2,2.33,No
2993,2024-04-23,4,H015,Adosado,Centro,12.0,5.2,3.59,B,0.18,1.58,No
2994,2024-12-28,12,H030,Adosado,Centro,10.0,6.48,2.52,B,0.18,1.62,No
2995,2024-02-09,2,H029,Piso,Norte,7.0,4.8,,B,0.18,1.59,No
2996,2024-08-07,8,H060,Piso,Centro,6.0,3.01,4.07,B,0.18,1.27,No
2997,2024-05-08,5,H032,Piso,Centro,6.0,4.58,2.1,C,0.23,,No
2998,2024-01-08,1,H053,Piso,Norte,6.0,4.22,5.56,C,0.23,2.25,No
2999,2024-04-10,4,H030,Adosado,Sur,9.0,5.14,3.04,C,0.23,1.88,No
3000,2024-06-24,6,H044,Estudio,Norte,3.0,3.86,,C,0.23,2.32,No
3001,2024-04-16,4,H051,Chalet,Norte,12.0,7.49,6.03,C,0.23,3.11,Sí
3002,2024-04-10,4,H016,Adosado,Norte,10.0,4.28,3.3,A,0.2,1.52,No
3003,2024-09-16,9,H036,Piso,Centro,7.0,4.15,3.82,B,0.18,1.43,Sí
3004,2024-12-31,12,H018,Adosado,Costa,9.0,6.9,2.21,B,0.18,1.64,No
3005,2024-09-02,9,H041,Piso,Sur,6.0,4.04,3.44,A,0.2,1.5,No
3006,2024-10-01,10,H048,Adosado,Norte,11.0,6.07,4.53,B,0.18,1.91,No
3007,2024-02-01,2,H039,Adosado,Centro,7.0,7.34,1.6,A,0.2,1.79,No
3008,2024-05-16,5,H028,Estudio,Centro,5.0,2.62,1.73,A,0.2,0.87,No
3009,2024-01-12,1,H058,Adosado,Costa,9.0,4.98,1.62,A,0.2,1.32,No
3010,2024-10-28,10,H019,Piso,Sur,5.0,5.08,2.63,B,0.18,1.39,No
3011,2024-01-16,1,H056,Piso,Costa,9.0,4.1,1.99,A,0.2,1.22,No
3012,2024-05-08,5,H056,Adosado,Centro,13.0,5.62,2.06,C,0.23,1.77,No
3013,2024-03-03,3,H011,Chalet,Norte,12.0,6.77,3.08,A,0.2,1.97,No
3014,2024-04-18,4,H017,Adosado,Costa,7.0,5.31,2.97,A,0.2,1.66,No
3015,2024-01-21,1,H021,Piso,Norte,5.0,3.56,4.13,A,0.2,1.54,No
3016,2024-06-06,6,H037,Piso,Sur,9.0,3.7,2.39,B,0.18,1.1,No
3017,2024-09-25,9,H044,Piso,Centro,5.0,4.2,2.98,B,0.18,1.29,No
3018,2024-06-10,6,H051,Chalet,Costa,12.0,7.88,3.23,A,0.2,2.22,No
3019,2024-09-16,9,H034,Piso,Norte,8.0,3.73,3.05,C,0.23,1.56,No
3020,2024-04-11,4,H033,Adosado,Centro,9.0,5.85,2.62,C,0.23,1.95,No
3021,2024-08-10,8,H029,Piso,Norte,7.0,3.96,2.88,A,0.2,1.37,No
3022,2024-02-28,2,H004,Chalet,Sur,11.0,8.53,3.46,B,0.18,2.16,No
3023,2024-09-03,9,H032,Adosado,Norte,10.0,5.23,3.97,C,0.23,2.12,No
3024,2024-05-07,5,H060,Piso,Norte,10.0,4.62,3.56,B,0.18,1.47,No
3025,2024-10-09,10,H011,Piso,Sur,8.0,3.26,5.23,C,0.23,1.95,No
3026,2024-11-20,11,H026,Adosado,Norte,7.0,6.25,8.78,B,0.18,2.71,No
3027,2024-01-25,1,H018,Estudio,Costa,3.0,2.69,2.45,A,0.2,1.03,No
3028,2024-05-10,5,H053,Piso,Centro,5.0,3.53,2.32,A,0.2,1.17,No
3029,2024-12-18,12,H032,Chalet,Centro,12.0,8.0,6.31,C,0.23,3.29,No
3030,2024-07-14,7,H060,Estudio,Centro,4.0,2.56,2.95,B,0.18,0.99,No
3031,2024-10-07,10,H027,Chalet,Norte,13.0,8.26,4.49,B,0.18,2.3,Sí
3032,2024-06-02,6,H016,Adosado,Costa,10.0,5.81,1.64,B,0.18,1.34,No
3033,2024-05-12,5,H010,Estudio,Costa,5.0,1.85,2.67,C,0.23,1.04,Sí
3034,2024-08-14,8,H044,Estudio,Norte,4.0,2.69,2.64,C,0.23,1.23,No
3035,2024-07-07,7,H034,Adosado,Norte,11.0,7.47,2.97,B,0.18,1.88,No
3036,2024-09-21,9,H033,Chalet,Norte,14.0,7.4,4.67,C,0.23,2.78,No
3037,2024-05-13,5,H010,Piso,Sur,8.0,4.02,3.49,B,0.18,1.35,No
3038,2024-07-29,7,H042,Piso,Centro,8.0,4.73,3.01,A,0.2,1.55,No
3039,2024-02-29,2,H060,Piso,Sur,6.0,6.05,,C,0.23,1.89,No
3040,2024-12-29,12,H026,Piso,Sur,9.0,4.31,2.46,A,0.2,1.35,No
3041,2024-12-29,12,H042,Piso,Sur,5.0,4.9,2.35,B,0.18,1.3,No
3042,2024-07-31,7,H025,Piso,Centro,8.0,3.78,2.51,A,0.2,1.26,Sí
3043,2024-08-03,8,H002,Piso,Norte,7.0,5.29,2.61,A,0.2,1.58,No
3044,2024-08-13,8,H026,Piso,Sur,7.0,4.34,4.85,B,0.18,1.65,No
3045,2024-05-10,5,H020,Piso,Centro,6.0,4.7,1.8,B,0.18,1.17,No
3046,2024-03-16,3,H003,Piso,Sur,9.0,3.28,2.46,B,0.18,1.03,No
3047,2024-10-12,10,H032,Adosado,Norte,8.0,5.88,,A,0.2,1.78,Sí
3048,2024-10-03,10,H001,Adosado,Sur,8.0,6.26,2.57,C,0.23,2.03,No
3049,2024-06-04,6,H024,Estudio,Norte,5.0,2.25,3.73,B,0.18,1.08,No
3050,2024-09-04,9,H050,Adosado,Sur,8.0,4.62,3.14,A,0.2,1.55,No
3051,2024-08-05,8,H043,Piso,Centro,5.0,4.63,2.16,C,0.23,1.56,No
3052,2024-07-08,7,H056,Adosado,Costa,9.0,6.52,,C,0.23,1.88,No
3053,2024-06-11,6,H044,Adosado,Centro,11.0,5.94,2.29,A,0.2,1.65,No
3054,2024-06-28,6,H033,Chalet,Norte,14.0,7.33,3.2,C,0.23,2.42,Sí
3055,2024-02-03,2,H038,Adosado,Norte,9.0,5.22,,A,0.2,1.61,No
3056,2024-02-10,2,H048,Piso,Costa,5.0,4.09,1.63,B,0.18,1.03,No
3057,2024-11-02,11,H052,Chalet,Centro,11.0,9.46,2.17,A,0.2,,No
3058,2024-12-03,12,H035,Chalet,Sur,12.0,6.66,2.87,A,0.2,1.91,No
3059,2024-11-09,11,H017,Adosado,Centro,8.0,4.51,2.5,B,0.18,1.26,No
3060,2024-03-15,3,H058,Piso,Norte,7.0,5.6,3.79,A,0.2,1.88,No
3061,2024-10-05,10,H048,Piso,Centro,6.0,3.25,2.88,B,0.18,1.1,No
3062,2024-06-24,6,H043,Chalet,Centro,13.0,7.18,1.9,A,0.2,1.82,No
3063,2024-05-29,5,H048,Estudio,Centro,7.0,1.85,,A,0.2,0.95,No
3064,2024-09-29,9,H044,Piso,Sur,5.0,3.44,2.38,A,0.2,1.16,No
3065,2024-11-20,11,H033,Adosado,Norte,9.0,4.84,2.57,C,0.23,1.7,Sí
3066,2024-04-17,4,H011,Piso,Norte,5.0,5.46,2.61,B,0.18,1.45,No
3067,2024-05-18,5,H023,Piso,Centro,6.0,3.47,4.86,C,0.23,1.92,No
3068,2024-12-15,12,H038,Piso,Norte,7.0,3.93,3.5,A,0.2,1.49,No
3069,2024-09-27,9,H032,Chalet,Sur,11.0,7.41,2.69,C,0.23,2.32,Sí
3070,2024-12-12,12,H019,Adosado,Centro,9.0,5.42,3.02,C,0.23,1.94,No
3071,2024-10-15,10,H012,Chalet,Norte,11.0,7.11,4.04,A,0.2,2.23,No
3072,2024-07-30,7,H028,Chalet,Norte,13.0,6.96,2.97,A,0.2,1.99,No
3073,2024-09-28,9,H002,Piso,Norte,7.0,3.6,3.92,A,0.2,1.5,No
3074,2024-03-06,3,H010,Piso,Costa,7.0,3.45,2.59,B,0.18,,Sí
3075,2024-09-04,9,H019,Adosado,Centro,11.0,4.33,1.7,A,0.2,1.21,No
3076,2024-06-04,6,H028,Piso,Costa,6.0,4.59,2.34,B,0.18,1.25,No
3077,2024-02-16,2,H047,Piso,Norte,6.0,4.18,4.69,B,0.18,1.6,No
3078,2024-07-19,7,H008,Adosado,Centro,11.0,6.47,1.91,A,0.2,1.68,No
3079,2024-05-27,5,H043,Estudio,Costa,5.0,3.35,2.96,B,0.18,1.14,No
3080,2024-05-03,5,H023,Piso,Sur,5.0,3.98,3.21,A,0.2,1.44,No
3081,2024-01-01,1,H048,Chalet,Norte,14.0,7.66,3.43,C,0.23,2.55,No
3082,2024-09-03,9,H045,Piso,Centro,7.0,3.64,2.45,B,0.18,1.1,No
3083,2024-12-08,12,H030,Piso,Norte,7.0,3.28,3.08,C,0.23,1.46,Sí
3084,2024-05-07,5,H028,Adosado,Norte,12.0,4.96,2.64,A,0.2,1.52,No
3085,2024-07-09,7,H013,Chalet,Centro,,8.6,2.64,C,0.23,2.59,No
3086,2024-03-07,3,H055,Piso,Costa,5.0,1.6,2.21,C,0.23,0.88,No
3087,2024-01-04,1,H037,Adosado,Centro,11.0,5.19,,A,0.2,1.77,No
3088,2024-10-29,10,H012,Chalet,Sur,10.0,8.21,2.92,B,0.18,2.0,No
3089,2024-10-20,10,H010,Adosado,Norte,8.0,4.32,5.16,B,0.18,1.71,No
3090,2024-05-22,5,H051,Piso,Centro,9.0,3.09,2.76,B,0.18,1.05,No
3091,2024-07-09,7,H017,Piso,Norte,8.0,4.29,2.87,B,0.18,1.29,No
3092,2024-01-21,1,H001,Chalet,Norte,11.0,5.98,4.34,A,0.2,2.06,No
3093,2024-08-14,8,H022,Piso,Sur,9.0,3.95,4.37,C,0.23,1.91,Sí
3094,2024-11-08,11,H015,Piso,Norte,8.0,4.11,5.42,A,0.2,1.91,No
3095,2024-04-26,4,H016,Chalet,Sur,11.0,7.13,2.42,A,0.2,1.91,No
3096,2024-10-28,10,H020,Piso,Costa,6.0,3.75,1.42,C,0.23,1.19,No
3097,2024-05-21,5,H055,Piso,Norte,6.0,4.69,4.6,B,0.18,1.67,No
3098,2024-02-08,2,H010,Chalet,Costa,11.0,6.35,2.08,B,0.18,1.52,No
3099,2024-12-20,12,H042,Adosado,Sur,10.0,5.64,2.87,B,0.18,1.53,No
3100,2024-09-08,9,H026,Chalet,Sur,10.0,8.56,3.79,A,0.2,2.47,No
3101,2024-11-28,11,H049,Adosado,Sur,7.0,6.4,2.35,B,0.18,1.58,No
3102,2024-07-25,7,H054,Estudio,Norte,8.0,2.94,4.09,B,0.18,1.27,No
3103,2024-07-28,7,H023,Estudio,Sur,4.0,2.39,5.87,C,0.23,1.9,Sí
3104,2024-04-24,4,H017,Adosado,Centro,,4.65,2.1,C,0.23,1.55,No
3105,2024-08-12,8,H034,Chalet,Costa,12.0,7.53,2.46,C,0.23,2.3,No
3106,2024-05-13,5,H041,Piso,Centro,6.0,4.23,1.94,A,0.2,1.23,No
3107,2024-09-07,9,H057,Chalet,Sur,13.0,7.41,2.75,B,0.18,1.83,Sí
3108,2024-08-06,8,H022,Chalet,Costa,11.0,7.74,2.97,B,0.18,1.93,No
3109,2024-03-31,3,H059,Piso,Norte,6.0,3.91,3.06,A,0.2,1.39,No
3110,2024-12-19,12,H004,Piso,Sur,7.0,3.57,4.09,B,0.18,1.38,No
3111,2024-02-15,2,H007,Chalet,Norte,10.0,7.01,3.62,C,0.23,2.44,No
3112,2024-02-07,2,H005,Estudio,Centro,7.0,2.37,5.48,B,0.18,1.41,No
3113,2024-05-21,5,H031,Piso,Sur,9.0,3.71,2.45,A,0.2,1.23,No
3114,2024-04-09,4,H019,Piso,Norte,5.0,3.8,4.13,B,0.18,1.43,No
3115,2024-11-23,11,H004,Chalet,Centro,12.0,9.01,2.3,B,0.18,2.04,No
3116,2024-07-08,7,H050,Piso,Centro,9.0,5.12,2.85,C,0.23,1.83,No
3117,2024-02-04,2,H022,Adosado,Norte,9.0,5.02,4.13,A,0.2,1.83,No
3118,2024-05-26,5,H003,Chalet,Sur,12.0,6.79,3.4,B,0.18,1.83,Sí
3119,2024-01-30,1,H023,Piso,Sur,9.0,4.62,4.69,B,0.18,1.68,Sí
3120,2024-11-29,11,H004,Adosado,Norte,10.0,6.49,6.1,B,0.18,2.27,No
3121,2024-03-24,3,H046,Piso,Norte,10.0,2.76,2.61,A,0.2,1.07,No
3122,2024-10-07,10,H024,Adosado,Costa,8.0,5.6,1.87,B,0.18,1.34,No
3123,2024-12-09,12,H059,Piso,Norte,6.0,3.63,4.31,C,0.23,1.83,No
3124,2024-09-26,9,H014,Piso,Norte,9.0,4.24,3.87,B,0.18,1.46,No
3125,2024-06-02,6,H049,Piso,Sur,5.0,4.54,2.37,C,0.23,1.59,No
3126,2024-04-11,4,H041,Adosado,Sur,8.0,5.22,3.33,B,0.18,1.54,No
3127,2024-08-02,8,H051,Adosado,Costa,7.0,6.27,1.96,A,0.2,1.65,No
3128,2024-05-29,5,H003,Adosado,Costa,9.0,6.25,2.6,C,0.23,2.04,Sí
3129,2024-03-23,3,H047,Chalet,Norte,12.0,7.14,4.34,A,0.2,2.3,No
3130,2024-04-19,4,H021,Adosado,Sur,8.0,5.02,2.61,B,0.18,1.37,No
3131,2024-10-01,10,H026,Piso,Norte,7.0,3.3,2.65,B,0.18,1.07,No
3132,2024-07-19,7,H001,Chalet,Sur,10.0,7.42,3.2,A,0.2,2.12,No
3133,2024-10-10,10,H030,Piso,Centro,9.0,4.7,3.38,C,0.23,1.86,No
3134,2024-06-21,6,H051,Adosado,Centro,9.0,5.7,5.13,A,0.2,2.17,No
3135,2024-11-22,11,H004,Chalet,Centro,12.0,8.65,2.05,C,0.23,2.46,No
3136,2024-07-24,7,H014,Adosado,Norte,8.0,4.78,7.72,A,0.2,2.5,No
3137,2024-03-03,3,H018,Adosado,Sur,11.0,6.04,3.38,A,0.2,1.88,No
3138,2024-03-13,3,H012,Piso,Norte,5.0,3.33,3.87,A,0.2,1.44,No
3139,2024-09-07,9,H038,Piso,Norte,6.0,4.76,2.72,C,0.23,1.72,No
3140,2024-05-03,5,H042,Adosado,Centro,7.0,4.83,3.52,A,0.2,1.67,No
3141,2024-04-30,4,H036,Piso,Centro,10.0,3.66,2.2,A,0.2,1.17,No
3142,2024-10-01,10,H016,Piso,Centro,6.0,4.27,3.76,B,0.18,1.45,No
3143,2024-04-29,4,H001,Piso,Sur,6.0,3.89,3.66,C,0.23,1.74,No
3144,2024-11-12,11,H003,Piso,Norte,7.0,3.88,2.98,C,0.23,1.58,No
3145,2024-06-12,6,H039,Piso,Centro,7.0,4.1,2.61,A,0.2,1.34,No
3146,2024-10-12,10,H035,Adosado,Norte,9.0,6.32,4.02,A,0.2,2.07,No
3147,2024-09-21,9,H054,Chalet,Centro,12.0,8.56,1.75,A,0.2,2.06,No
3148,2024-11-15,11,H059,Piso,Centro,9.0,4.57,3.46,B,0.18,1.45,Sí
3149,2024-06-09,6,H015,Chalet,Sur,11.0,8.38,2.21,C,0.23,2.44,No
3150,2024-11-03,11,H038,Piso,Costa,5.0,4.26,4.47,A,0.2,1.75,No
3151,2024-03-29,3,H016,Adosado,Centro,8.0,4.87,3.92,A,0.2,1.76,No
3152,2024-05-21,5,H017,Chalet,Sur,15.0,7.11,2.24,B,0.18,1.68,No
3153,2024-07-21,7,H034,Piso,Centro,7.0,4.54,1.75,C,0.23,1.45,No
3154,2024-11-04,11,H010,Piso,Costa,5.0,3.88,3.06,A,0.2,1.39,No
3155,2024-08-14,8,H011,Adosado,Norte,9.0,6.58,2.92,A,0.2,1.9,No
3156,2024-11-29,11,H028,Piso,Norte,7.0,2.4,3.39,A,0.2,1.16,No
3157,2024-08-09,8,H027,Estudio,Norte,3.0,1.32,4.33,B,0.18,1.02,No
3158,2024-02-10,2,H038,Adosado,Norte,,4.39,4.58,B,0.18,1.61,No
3159,2024-07-14,7,H018,Adosado,Norte,,4.19,4.01,A,0.2,1.64,No
3160,2024-03-08,3,H047,Piso,Centro,12.0,2.82,1.78,B,0.18,0.83,No
3161,2024-09-20,9,H048,Piso,Norte,5.0,5.52,4.53,A,0.2,2.01,No
3162,2024-01-02,1,H030,Piso,Centro,6.0,3.92,1.52,C,0.23,1.25,No
3163,2024-12-26,12,H013,Piso,Sur,6.0,4.58,2.51,A,0.2,1.42,No
3164,2024-05-04,5,H016,Estudio,Norte,4.0,2.42,3.24,B,0.18,1.02,No
3165,2024-04-19,4,H002,Piso,Sur,10.0,3.76,3.06,A,0.2,1.36,No
3166,2024-03-26,3,H020,Piso,Norte,7.0,3.54,2.76,B,0.18,1.13,No
3167,2024-04-29,4,H012,Adosado,Centro,8.0,6.74,1.7,B,0.18,1.52,No
3168,2024-05-06,5,H029,Piso,Centro,7.0,4.05,1.93,C,0.23,1.38,No
3169,2024-09-11,9,H046,Chalet,Norte,13.0,8.85,3.75,B,0.18,2.27,No
3170,2024-07-01,7,H008,Estudio,Costa,7.0,3.73,2.44,B,0.18,1.11,No
3171,2024-01-16,1,H038,Piso,Norte,8.0,3.65,5.71,C,0.23,2.15,Sí
3172,2024-03-02,3,H046,Adosado,Centro,8.0,6.13,2.96,B,0.18,1.64,Sí
3173,2024-06-06,6,H056,Piso,Centro,9.0,3.98,,A,0.2,1.11,No
3174,2024-09-24,9,H047,Chalet,Sur,13.0,6.85,,C,0.23,2.54,No
3175,2024-02-04,2,H020,Piso,Centro,10.0,4.41,2.88,C,0.23,1.68,No
3176,2024-09-23,9,H059,Chalet,Sur,10.0,7.23,2.25,A,0.2,1.9,Sí
3177,2024-03-04,3,H035,Piso,Sur,6.0,2.77,2.99,A,0.2,1.15,No
3178,2024-02-19,2,H039,Piso,Norte,6.0,2.38,3.79,B,0.18,1.11,No
3179,2024-09-11,9,H031,Chalet,Sur,14.0,8.43,2.61,B,0.18,1.99,Sí
3180,2024-05-28,5,H016,Piso,Centro,6.0,3.24,1.86,B,0.18,0.92,No
3181,2024-11-20,11,H023,Adosado,Costa,8.0,6.12,3.39,C,0.23,2.19,No
3182,2024-10-30,10,H034,Adosado,Costa,8.0,6.07,2.43,C,0.23,1.96,No
3183,2024-10-02,10,H032,Chalet,Sur,11.0,7.71,,A,0.2,2.16,No
3184,2024-12-22,12,H017,Piso,Centro,12.0,3.9,2.37,B,0.18,1.13,No
3185,2024-06-20,6,H043,Estudio,Centro,4.0,2.22,3.21,B,0.18,0.98,No
3186,2024-07-19,7,H024,Chalet,Norte,10.0,8.27,2.99,B,0.18,2.03,No
3187,2024-11-19,11,H035,Piso,Centro,9.0,5.41,1.7,B,0.18,1.28,Sí
3188,2024-02-04,2,H054,Adosado,Centro,7.0,5.96,1.83,A,0.2,1.56,No
3189,2024-08-03,8,H023,Chalet,Centro,14.0,7.64,2.57,A,0.2,2.04,No
3190,2024-03-05,3,H008,Piso,Sur,8.0,3.37,2.87,B,0.18,1.12,No
3191,2024-01-08,1,H054,Piso,Sur,9.0,4.42,2.61,A,0.2,1.41,No
3192,2024-10-27,10,H023,Estudio,Centro,7.0,3.21,2.14,C,0.23,1.23,No
3193,2024-12-08,12,H021,Piso,Centro,6.0,5.45,3.94,B,0.18,1.69,No
3194,2024-11-27,11,H019,Chalet,Sur,12.0,7.82,5.36,B,0.18,2.37,No
3195,2024-03-16,3,H031,Piso,Costa,7.0,3.69,4.05,C,0.23,1.78,No
3196,2024-06-22,6,H050,Chalet,Norte,14.0,7.87,4.66,A,0.2,2.51,No
3197,2024-02-16,2,H007,Piso,Sur,8.0,3.45,4.69,B,0.18,1.47,No
3198,2024-01-15,1,H048,Piso,Costa,8.0,4.3,3.03,C,0.23,1.69,No
3199,2024-12-26,12,H024,Adosado,Norte,10.0,5.74,5.45,B,0.18,2.01,No
3200,2024-05-26,5,H046,Adosado,Centro,9.0,4.98,3.45,C,0.23,1.94,No
3201,2024-01-26,1,H008,Adosado,Norte,8.0,6.1,2.98,C,0.23,2.09,No
3202,2024-11-03,11,H013,Piso,Sur,5.0,2.83,5.21,C,0.23,1.85,No
3203,2024-04-02,4,H003,Piso,Sur,7.0,4.45,3.09,B,0.18,1.36,No
3204,2024-08-19,8,H034,Piso,Costa,7.0,4.03,1.47,B,0.18,0.99,No
3205,2024-01-21,1,H013,Chalet,Sur,13.0,7.16,2.74,C,0.23,2.28,No
3206,2024-11-02,11,H057,Adosado,Centro,8.0,4.98,1.79,B,0.18,1.22,No
3207,2024-02-07,2,H054,Chalet,Norte,14.0,6.7,3.16,A,0.2,1.97,No
3208,2024-10-02,10,H058,Adosado,Centro,,6.11,2.05,C,0.23,1.88,No
3209,2024-06-05,6,H032,Piso,Norte,8.0,4.89,4.86,C,0.23,2.24,No
3210,2024-06-27,6,H035,Chalet,Norte,11.0,8.82,,A,0.2,2.36,No
3211,2024-05-11,5,H021,Piso,Centro,8.0,3.49,3.38,C,0.23,1.58,No
3212,2024-11-06,11,H001,Piso,Norte,6.0,4.01,,C,0.23,1.89,No
3213,2024-12-13,12,H002,Piso,Norte,7.0,6.04,3.67,B,0.18,1.75,No
3214,2024-01-28,1,H057,Chalet,Centro,11.0,7.81,1.8,B,0.18,1.73,No
3215,2024-09-16,9,H042,Piso,Centro,7.0,4.53,2.2,B,0.18,1.21,No
3216,2024-03-16,3,H043,Piso,Centro,8.0,4.22,1.87,C,0.23,1.4,No
3217,2024-03-07,3,H026,Piso,Norte,7.0,3.86,3.68,A,0.2,1.51,No
3218,2024-12-07,12,H003,Piso,Centro,6.0,4.42,2.33,A,0.2,1.35,No
3219,2024-07-12,7,H024,Adosado,Sur,7.0,6.95,7.48,B,0.18,2.6,No
3220,2024-06-10,6,H026,Chalet,Sur,10.0,7.23,3.32,B,0.18,1.9,No
3221,2024-12-12,12,H008,Chalet,Sur,11.0,7.99,2.42,B,0.18,1.87,No
3222,2024-12-26,12,H047,Chalet,Sur,12.0,8.09,2.16,B,0.18,1.84,No
3223,2024-09-13,9,H037,Piso,Sur,5.0,4.0,2.48,A,0.2,1.3,No
3224,2024-03-12,3,H008,Adosado,Norte,8.0,4.8,4.81,B,0.18,1.73,No
3225,2024-03-27,3,H018,Estudio,Sur,6.0,2.35,2.67,B,0.18,0.9,No
3226,2024-09-18,9,H018,Piso,Centro,7.0,3.39,2.11,C,0.23,,No
3227,2024-08-01,8,H012,Piso,Norte,9.0,3.73,3.47,C,0.23,1.66,No
3228,2024-06-01,6,H036,Piso,Norte,,3.69,2.6,C,0.23,1.45,No
3229,2024-07-28,7,H040,Chalet,Centro,,7.5,3.48,A,0.2,2.2,Sí
3230,2024-03-01,3,H002,Chalet,Sur,10.0,7.83,3.35,B,0.18,2.01,No
3231,2024-09-24,9,H020,Estudio,Costa,4.0,3.09,1.33,A,0.2,0.88,No
3232,2024-09-18,9,H056,Chalet,Centro,11.0,8.55,3.08,B,0.18,2.09,Sí
3233,2024-08-05,8,H003,Piso,Centro,5.0,3.15,3.08,B,0.18,1.12,No
3234,2024-10-09,10,H040,Chalet,Norte,13.0,7.51,2.66,A,0.2,2.03,No
3235,2024-05-15,5,H044,Estudio,Centro,3.0,2.97,2.55,C,0.23,1.27,No
3236,2024-12-27,12,H034,Adosado,Norte,7.0,6.0,3.01,A,0.2,1.8,No
3237,2024-04-02,4,H049,Piso,Norte,5.0,4.05,5.17,A,0.2,1.84,No
3238,2024-04-18,4,H046,Piso,Centro,7.0,3.93,2.03,C,0.23,,No
3239,2024-08-28,8,H046,Piso,Costa,8.0,3.93,3.8,C,0.23,1.78,Sí
3240,2024-12-20,12,H006,Adosado,Sur,8.0,5.67,3.93,C,0.23,2.21,No
3241,2024-05-21,5,H040,Chalet,Sur,12.0,8.26,2.33,B,0.18,1.91,No
3242,2024-10-17,10,H057,Adosado,Norte,8.0,5.18,3.53,A,0.2,1.74,No
3243,2024-08-24,8,H010,Piso,Centro,5.0,4.36,1.96,A,0.2,1.26,No
3244,2024-12-05,12,H024,Estudio,Costa,5.0,2.94,2.34,A,0.2,1.06,No
3245,2024-11-07,11,H018,Piso,Centro,8.0,3.89,2.65,A,0.2,1.31,No
3246,2024-06-25,6,H033,Piso,Centro,9.0,5.46,,B,0.18,1.47,No
3247,2024-05-20,5,H039,Piso,Norte,7.0,4.16,5.19,A,0.2,1.87,No
3248,2024-07-07,7,H007,Piso,Centro,6.0,4.19,5.23,C,0.23,2.17,No
3249,2024-02-18,2,H045,Estudio,Norte,7.0,1.93,2.9,A,0.2,0.97,No
3250,2024-10-28,10,H048,Piso,Norte,6.0,3.37,3.37,B,0.18,1.21,No
3251,2024-07-08,7,H044,Piso,Norte,8.0,4.52,,A,0.2,,No
3252,2024-05-15,5,H029,Estudio,Norte,4.0,2.21,4.4,C,0.23,1.52,No
3253,2024-02-12,2,H019,Adosado,Norte,12.0,4.74,3.23,C,0.23,1.83,No
3254,2024-12-18,12,H038,Piso,Centro,6.0,3.06,2.17,B,0.18,0.94,No
3255,2024-03-30,3,H039,Piso,Norte,6.0,4.3,4.67,A,0.2,1.79,No
3256,2024-10-21,10,H025,Adosado,Centro,9.0,5.85,1.88,C,0.23,1.78,No
3257,2024-12-06,12,H017,Chalet,Costa,11.0,9.57,3.03,B,0.18,2.27,No
3258,2024-09-01,9,H051,Piso,Centro,5.0,4.02,3.21,B,0.18,1.3,No
3259,2024-07-10,7,H037,Piso,Sur,8.0,4.21,3.32,A,0.2,1.51,No
3260,2024-11-13,11,H003,Chalet,Norte,13.0,6.29,4.39,A,0.2,2.14,No
3261,2024-04-15,4,H024,Chalet,Sur,13.0,7.82,2.52,B,0.18,1.86,Sí
3262,2024-12-28,12,H058,Adosado,Centro,7.0,4.42,,B,0.18,1.09,No
3263,2024-11-05,11,H054,Adosado,Norte,8.0,6.19,2.75,B,0.18,1.61,No
3264,2024-08-20,8,H018,Adosado,Norte,9.0,6.58,3.56,A,0.2,2.03,No
3265,2024-09-21,9,H049,Adosado,Centro,8.0,5.9,3.42,A,0.2,1.86,No
3266,2024-12-09,12,H026,Adosado,Sur,8.0,5.26,2.01,C,0.23,1.67,No
3267,2024-02-06,2,H021,Chalet,Norte,11.0,7.62,2.62,A,0.2,2.05,No
3268,2024-10-31,10,H011,Adosado,Sur,8.0,6.53,3.55,B,0.18,1.81,No
3269,2024-02-10,2,H057,Chalet,Costa,11.0,7.45,3.06,C,0.23,2.42,No
3270,2024-01-17,1,H058,Chalet,Sur,15.0,8.6,2.76,A,0.2,2.27,No
3271,2024-12-09,12,H041,Adosado,Sur,11.0,5.62,2.82,B,0.18,1.52,No
3272,2024-10-03,10,H017,Piso,Sur,8.0,3.72,4.49,A,0.2,1.64,Sí
3273,2024-11-02,11,H051,Adosado,Sur,10.0,6.6,4.78,C,0.23,2.62,Sí
3274,2024-02-28,2,H045,Estudio,Costa,,3.22,3.06,B,0.18,1.13,Sí
3275,2024-07-01,7,H038,Piso,Centro,9.0,4.12,2.66,B,0.18,1.22,No
3276,2024-02-10,2,H021,Chalet,Sur,12.0,7.46,2.95,A,0.2,2.08,No
3277,2024-02-08,2,H004,Piso,Sur,6.0,4.17,2.33,B,0.18,1.17,No
3278,2024-07-10,7,H032,Adosado,Norte,8.0,5.71,4.52,B,0.18,1.84,No
3279,2024-09-23,9,H018,Chalet,Norte,15.0,7.79,3.13,A,0.2,2.18,Sí
3280,2024-05-26,5,H044,Chalet,Costa,12.0,7.68,1.3,C,0.23,2.07,No
3281,2024-11-28,11,H060,Piso,Centro,7.0,4.62,2.17,C,0.23,1.56,No
3282,2024-05-06,5,H028,Adosado,Costa,10.0,5.18,1.46,A,0.2,1.33,No
