"","longitude","latitude","price","room_type","minimum_nights","number_of_reviews","review_scores_value","calculated_host_listings_count","bedrooms","reviews_per_month","beds","accommodates","availability_30","availability_60","availability_90","instant_bookable","Distancia_Centro","Distancia_Norte","Distancia_Sur","logprice","tv_ports","phone_ports","Vecinos","Piso","ventanas"
"1744",-3.6718,40.45351,86,"Entire home/apt",3,52,10,1,3,1.08,5,5,0,0,0,"t",4.9,2.2,8.3,4.45434729625351,2,4,2,2,3
"1745",-3.70486,40.4099,57,"Entire home/apt",2,21,9,1,1,0.44,2,3,29,59,89,"f",0.8,7.2,2.7,4.04305126783455,4,4,3,1,2
"1746",-3.70579,40.41979,102,"Entire home/apt",2,178,10,1,2,3.68,3,4,6,10,13,"t",0.4,6.1,3.6,4.62497281328427,2,2,1,3,5
"1747",-3.69707,40.42052,65,"Entire home/apt",2,238,9,1,1,4.93,2,4,0,0,0,"f",0.7,5.8,4,4.17438726989564,1,3,3,3,4
"1748",-3.70125,40.41145,51,"Entire home/apt",3,13,10,1,1,0.27,1,2,0,0,0,"f",0.6,6.9,3,3.93182563272433,4,3,1,1,2
"1749",-3.70224,40.40129,50,"Entire home/apt",3,36,9,1,1,0.75,1,2,0,0,0,"f",1.7,8,2.2,3.91202300542815,3,1,2,2,2
"1750",-3.698,40.42205,45,"Entire home/apt",7,172,10,2,1,3.68,2,4,6,10,31,"t",0.7,5.7,4.1,3.80666248977032,4,1,2,6,4
"1751",-3.6779,40.42128,55,"Entire home/apt",5,4,8,1,1,0.08,2,3,29,59,89,"f",2.2,5.6,5.2,4.00733318523247,4,1,3,5,4
"1752",-3.70036,40.40972,60,"Entire home/apt",2,186,9,2,1,3.85,1,3,0,0,0,"f",0.8,7.1,2.9,4.0943445622221,1,3,1,2,3
"1753",-3.70162,40.40991,42,"Entire home/apt",2,182,9,1,1,3.75,2,2,0,21,51,"f",0.8,7.1,2.9,3.73766961828337,2,1,1,3,3
"1754",-3.69641,40.41119,87,"Entire home/apt",3,185,9,28,3,3.84,4,6,9,39,69,"t",0.9,6.9,3.3,4.46590811865458,1,2,2,3,6
"1755",-3.67849,40.44902,100,"Entire home/apt",1,8,10,1,3,0.21,4,6,0,0,0,"f",4.2,2.6,7.5,4.60517018598809,4,4,3,2,3
"1756",-3.71819,40.4625,62,"Entire home/apt",3,73,9,1,2,1.51,3,5,15,45,75,"f",5.2,3.2,8,4.12713438504509,2,2,1,1,3
"1757",-3.66917,40.39696,79,"Entire home/apt",2,75,10,1,2,1.54,2,6,10,22,47,"f",3.6,8.4,4.7,4.36944785246702,3,2,2,6,5
"1758",-3.70766,40.41288,44,"Entire home/apt",2,204,9,2,1,4.21,1,4,30,60,90,"t",0.6,6.9,2.8,3.78418963391826,4,1,1,2,1
"1759",-3.71256,40.41702,102,"Entire home/apt",3,182,9,1,4,3.78,5,10,18,48,65,"t",0.8,6.6,3.1,4.62497281328427,4,4,2,4,5
"1760",-3.70749,40.40627,80,"Entire home/apt",2,8,10,1,2,0.17,1,3,0,0,0,"f",1.2,7.6,2.2,4.38202663467388,4,4,1,4,5
"1761",-3.69527,40.41657,45,"Entire home/apt",2,45,9,3,1,0.93,3,4,16,16,23,"f",0.7,6.2,3.8,3.80666248977032,4,2,1,4,4
"1762",-3.70318,40.42379,73,"Entire home/apt",1,97,10,5,2,2.01,2,4,19,49,79,"f",0.8,5.6,4.1,4.29045944114839,3,2,3,5,2
"1763",-3.70039,40.44138,60,"Entire home/apt",3,37,9,1,1,0.77,2,2,30,60,90,"f",2.8,3.7,6,4.0943445622221,4,1,3,3,4
"1764",-3.70311,40.42376,94,"Entire home/apt",1,140,10,5,3,2.89,4,6,0,0,0,"f",0.8,5.6,4.1,4.54329478227,2,3,2,5,4
"1765",-3.70343,40.40927,50,"Entire home/apt",3,205,9,1,1,4.26,2,3,0,0,0,"t",0.8,7.2,2.7,3.91202300542815,2,3,3,1,1
"1766",-3.67904,40.43401,119,"Entire home/apt",4,32,10,1,2,0.67,4,5,8,29,59,"f",2.8,4.2,6.1,4.77912349311153,3,2,1,1,5
"1767",-3.70344,40.413,83,"Entire home/apt",2,280,10,3,1,5.84,2,3,30,60,90,"t",0.4,6.8,3,4.4188406077966,1,3,3,3,4
"1768",-3.70008,40.40725,44,"Entire home/apt",1,137,10,22,1,2.92,2,2,28,45,45,"t",1.1,7.3,2.7,3.78418963391826,3,4,1,1,1
"1769",-3.70145,40.43535,108,"Entire home/apt",4,67,9,1,3,1.41,5,7,25,55,85,"t",2.1,4.4,5.3,4.68213122712422,2,3,2,5,4
"1770",-3.70051,40.41392,298,"Entire home/apt",3,100,9,10,2,2.08,3,6,0,0,0,"t",0.4,6.6,3.3,5.6970934865054,2,4,3,2,2
"1771",-3.72947,40.425,117,"Entire home/apt",2,8,9,6,3,0.32,5,6,0,0,0,"t",2.4,6.6,3.8,4.76217393479776,4,2,2,1,3
"1772",-3.70647,40.42483,61,"Entire home/apt",1,9,10,10,2,0.2,4,7,30,60,90,"t",0.9,5.6,4.1,4.11087386417331,4,1,2,2,2
"1773",-3.70639,40.42556,55,"Entire home/apt",1,3,8,10,1,0.33,2,4,27,57,87,"t",1,5.5,4.1,4.00733318523247,2,1,2,5,3
"1774",-3.69929,40.40963,70,"Entire home/apt",5,41,10,1,1,0.86,2,4,0,0,14,"f",0.9,7.1,3,4.24849524204936,4,2,3,1,3
"1775",-3.67412,40.42788,45,"Entire home/apt",1,218,9,1,2,4.52,2,3,0,0,0,"f",2.8,4.9,5.9,3.80666248977032,2,1,1,3,2
"1776",-3.70126,40.41125,68,"Entire home/apt",2,20,9,1,2,0.42,4,6,0,0,0,"f",0.6,6.9,3,4.21950770517611,3,1,3,1,2
"1777",-3.70654,40.41991,100,"Entire home/apt",6,5,10,2,1,0.11,3,4,29,59,89,"f",0.4,6.1,3.6,4.60517018598809,4,4,1,6,1
"1779",-3.70973,40.38354,46,"Entire home/apt",2,183,10,1,2,3.8,2,6,1,29,59,"f",3.7,10.1,1.5,3.8286413964891,3,3,2,1,4
"1780",-3.70122,40.40807,57,"Entire home/apt",1,153,9,22,3,3.18,5,5,2,2,2,"t",1,7.3,2.7,4.04305126783455,2,3,3,5,6
"1781",-3.70199,40.41558,72,"Entire home/apt",2,152,10,15,2,3.17,2,5,18,48,78,"t",0.2,6.5,3.3,4.27666611901606,2,3,2,4,5
"1782",-3.70202,40.41593,75,"Entire home/apt",2,135,9,15,2,2.81,2,6,27,52,82,"t",0.1,6.4,3.4,4.31748811353631,2,3,1,4,3
"1783",-3.70295,40.43262,63,"Entire home/apt",2,144,9,1,2,3,3,4,20,50,80,"t",1.8,4.7,5,4.14313472639153,1,4,3,4,2
"1784",-3.69921,40.38062,117,"Entire home/apt",2,9,8,6,3,0.19,5,6,0,0,0,"t",4,10.3,2.4,4.76217393479776,3,3,1,5,3
"1785",-3.74702,40.40264,66,"Entire home/apt",2,6,8,6,2,0.17,2,6,9,9,9,"t",4,9.4,2.3,4.18965474202643,2,4,2,1,3
"1786",-3.70993,40.41517,92.71,"Entire home/apt",3,75,9,117,1,1.56,1,2,4,4,18,"t",0.6,6.7,3,4.52947634161889,3,3,3,5,4
"1787",-3.69503,40.40806,56,"Entire home/apt",7,25,9,1,2,0.52,2,3,0,0,0,"f",1.2,7.2,3.1,4.02535169073515,3,4,2,1,4
"1788",-3.71777,40.42056,55,"Entire home/apt",1,146,10,63,1,3.04,1,4,5,27,57,"t",1.3,6.4,3.3,4.00733318523247,2,2,3,6,4
"1789",-3.70767,40.45494,38,"Entire home/apt",1,238,8,30,1,4.99,2,4,0,0,0,"f",4.3,2.8,7.3,3.63758615972639,3,3,3,5,4
"1790",-3.69877,40.42507,37,"Entire home/apt",1,240,10,1,1,4.98,2,4,14,44,74,"f",1,5.4,4.4,3.61091791264422,4,2,1,1,1
"1791",-3.70459,40.41546,95,"Entire home/apt",2,84,9,1,1,1.75,2,4,30,60,90,"f",0.2,6.5,3.2,4.55387689160054,1,4,2,5,4
"1792",-3.7039,40.41808,100,"Entire home/apt",2,109,9,1,4,2.28,0,6,27,57,87,"f",0.2,6.3,3.5,4.60517018598809,4,1,3,3,6
"1793",-3.71292,40.42391,61,"Entire home/apt",2,79,9,1,1,1.67,3,4,29,59,89,"t",1.1,5.9,3.8,4.11087386417331,1,1,3,6,3
"1794",-3.70389,40.41585,55,"Entire home/apt",2,220,9,1,2,4.67,3,4,29,59,89,"t",0.1,6.5,3.3,4.00733318523247,1,2,1,2,3
"1795",-3.7002,40.41957,129,"Entire home/apt",2,4,10,2,2,0.08,2,4,0,0,0,"f",0.4,6,3.8,4.85981240436167,3,3,3,4,2
"1796",-3.70797,40.41082,74,"Entire home/apt",1,16,9,2,1,0.33,1,4,6,36,66,"t",0.8,7.1,2.6,4.30406509320417,2,1,2,2,1
"1797",-3.69779,40.4049,80,"Entire home/apt",3,120,9,2,1,2.5,2,4,30,55,85,"t",1.4,7.6,2.7,4.38202663467388,1,3,2,5,2
"1798",-3.70287,40.4192,70,"Entire home/apt",3,77,9,19,1,1.61,2,6,2,2,2,"t",0.3,6.1,3.6,4.24849524204936,1,3,2,5,1
"1799",-3.69785,40.40996,62,"Entire home/apt",3,86,10,2,2,1.79,2,4,0,0,0,"f",0.9,7,3.1,4.12713438504509,4,2,2,1,5
"1800",-3.70921,40.40962,34,"Entire home/apt",2,72,8,6,1,1.5,2,4,21,51,78,"t",0.9,7.3,2.4,3.52636052461616,2,1,3,3,3
"1801",-3.6965,40.42336,89,"Entire home/apt",2,5,9,1,2,0.11,3,6,0,0,0,"f",0.9,5.5,4.3,4.48863636973214,2,4,3,4,5
"1802",-3.6985,40.4163,57,"Entire home/apt",1,209,10,2,1,4.35,2,4,0,0,0,"f",0.4,6.3,3.6,4.04305126783455,2,2,1,4,2
"1803",-3.69131,40.42484,55,"Entire home/apt",3,82,9,1,1,1.71,2,2,1,31,61,"t",1.4,5.3,4.7,4.00733318523247,3,3,3,1,3
"1804",-3.70894,40.41359,64,"Entire home/apt",2,265,9,1,1,5.53,2,2,28,52,79,"t",0.6,6.9,2.8,4.15888308335967,2,2,1,6,2
"1805",-3.70139,40.4097,115,"Entire home/apt",4,15,10,1,2,0.36,3,4,29,59,89,"f",0.8,7.1,2.8,4.74493212836325,2,2,1,5,2
"1806",-3.70651,40.42099,56,"Entire home/apt",2,109,9,9,1,2.3,2,3,0,0,0,"t",0.5,6,3.7,4.02535169073515,3,1,3,3,2
"1807",-3.6779,40.39695,161,"Entire home/apt",2,18,9,1,4,0.38,8,10,26,56,86,"t",3.1,8.3,4,5.08140436498446,2,4,3,1,4
"1808",-3.70581,40.41756,49,"Entire home/apt",2,122,9,1,2,2.56,3,5,2,2,2,"t",0.2,6.4,3.3,3.89182029811063,2,2,2,1,2
"1809",-3.69673,40.40552,80,"Entire home/apt",3,120,9,2,1,2.5,2,4,29,59,89,"t",1.4,7.5,2.8,4.38202663467388,2,3,3,6,4
"1810",-3.65571,40.423,55,"Entire home/apt",2,67,9,1,2,1.42,2,4,19,49,79,"f",4.1,5.9,6.8,4.00733318523247,3,2,3,3,2
"1811",-3.70704,40.41158,485.71,"Entire home/apt",2,76,10,4,5,1.6,11,16,0,0,0,"f",0.7,7,2.7,6.1856117379806,4,4,1,6,5
"1812",-3.69149,40.40275,52,"Entire home/apt",6,24,9,1,1,0.62,2,4,29,59,89,"f",1.9,7.7,3.1,3.95124371858143,3,2,2,5,1
"1813",-3.68552,40.43007,200,"Entire home/apt",2,23,9,12,2,0.48,3,5,28,58,85,"t",2.1,4.7,5.5,5.29831736654804,1,1,1,1,5
"1814",-3.70636,40.41514,145,"Entire home/apt",2,17,8,7,1,0.39,1,5,13,43,73,"f",0.3,6.6,3.1,4.97673374242057,1,1,3,1,2
"1815",-3.70309,40.44794,60,"Entire home/apt",4,15,10,1,1,0.32,1,4,0,0,0,"t",3.5,3.2,6.6,4.0943445622221,2,2,2,3,1
"1816",-3.70539,40.42036,144,"Entire home/apt",1,87,9,2,1,1.87,4,6,26,56,86,"t",0.4,6.1,3.6,4.969813299576,2,1,2,4,3
"1817",-3.69683,40.41469,125,"Entire home/apt",2,78,10,7,2,1.64,2,6,30,60,84,"t",0.6,6.5,3.5,4.8283137373023,3,2,2,5,5
"1818",-3.70218,40.41641,113,"Entire home/apt",4,6,9,1,2,0.13,2,4,29,59,89,"f",0.1,6.4,3.4,4.72738781871234,3,4,2,3,2
"1819",-3.70926,40.41226,113,"Entire home/apt",1,34,9,19,1,0.76,1,4,29,59,89,"t",0.7,7,2.7,4.72738781871234,1,1,2,6,2
"1820",-3.69922,40.41373,106,"Entire home/apt",4,96,10,2,1,2.44,1,4,26,56,86,"t",0.5,6.6,3.3,4.66343909411207,3,2,1,2,1
"1821",-3.66811,40.40161,81,"Entire home/apt",2,32,10,1,1,0.68,1,3,29,59,89,"f",3.4,7.9,4.9,4.39444915467244,1,4,1,5,2
"1822",-3.69885,40.41259,121,"Entire home/apt",4,92,10,2,2,2.34,4,5,29,59,89,"t",0.6,6.7,3.2,4.79579054559674,3,2,1,1,3
"1823",-3.7043,40.42973,99,"Entire home/apt",2,34,9,3,2,0.72,3,5,0,0,0,"f",1.4,5,4.6,4.59511985013459,3,1,2,2,4
"1824",-3.69815,40.40922,200,"Entire home/apt",4,3,10,1,2,0.08,2,4,0,0,0,"f",0.9,7.1,3,5.29831736654804,2,4,3,3,2
"1825",-3.6768,40.42654,90,"Entire home/apt",4,6,10,1,1,0.25,1,2,27,57,87,"t",2.5,5.1,5.6,4.49980967033027,3,3,3,2,1
"1826",-3.70721,40.41655,90,"Entire home/apt",4,200,10,2,1,4.3,2,2,0,0,0,"f",0.3,6.5,3.2,4.49980967033027,4,4,1,2,2
"1827",-3.71109,40.41315,110,"Entire home/apt",3,7,8,1,2,0.15,4,6,0,0,0,"t",0.8,7,2.7,4.70048036579242,3,4,3,3,4
"1828",-3.70856,40.40982,43,"Entire home/apt",3,172,10,3,1,3.63,2,3,30,48,78,"f",0.9,7.2,2.5,3.76120011569356,1,2,3,1,3
"1829",-3.70729,40.41544,71,"Entire home/apt",2,265,10,1,2,5.59,3,4,30,60,90,"t",0.4,6.6,3.1,4.26267987704132,2,1,1,3,5
"1830",-3.69567,40.41378,140,"Entire home/apt",3,1,8,1,1,0.02,2,2,29,59,89,"f",0.7,6.6,3.5,4.9416424226093,3,1,3,4,3
"1831",-3.76263,40.3641,130,"Entire home/apt",3,7,10,1,1,0.17,1,2,30,60,90,"f",7.7,13.8,4.4,4.86753445045558,4,1,2,1,2
"1832",-3.69251,40.40862,36,"Entire home/apt",5,164,9,1,3,3.46,4,6,3,21,51,"t",1.3,7.1,3.3,3.58351893845611,2,4,1,6,6
"1833",-3.7054,40.40873,52,"Entire home/apt",2,126,9,20,1,2.72,2,4,13,43,68,"t",0.9,7.3,2.5,3.95124371858143,2,2,3,4,4
"1834",-3.6873,40.34171,49,"Entire home/apt",7,113,9,1,2,2.38,4,5,13,13,13,"t",8.5,14.5,6.3,3.89182029811063,3,4,1,1,2
"1835",-3.7034,40.41975,33,"Entire home/apt",1,37,9,4,1,0.84,3,6,0,0,0,"t",0.3,6.1,3.7,3.49650756146648,2,4,2,3,4
"1836",-3.69146,40.43383,170,"Entire home/apt",5,2,8,20,2,0.05,3,5,0,0,0,"f",2.2,4.3,5.5,5.13579843705026,1,2,2,3,4
"1837",-3.70089,40.42732,250,"Entire home/apt",1,13,9,1,2,0.28,3,5,27,57,87,"f",1.2,5.2,4.5,5.52146091786225,4,4,2,4,2
"1838",-3.68278,40.40262,75.86,"Entire home/apt",2,84,9,2,2,1.77,2,6,0,0,0,"t",2.3,7.7,3.7,4.32888953626075,3,4,1,4,2
"1839",-3.69259,40.4056,128,"Entire home/apt",3,17,10,8,2,0.38,2,4,0,0,0,"t",1.5,7.4,3.1,4.85203026391962,4,4,1,5,4
"1840",-3.69794,40.41476,78,"Entire home/apt",3,223,10,3,2,4.73,4,4,0,0,0,"f",0.5,6.5,3.5,4.35670882668959,4,3,3,3,5
"1841",-3.67385,40.44531,109.71,"Entire home/apt",2,101,10,5,3,2.14,5,9,27,57,87,"t",4,3,7.4,4.6978405208294,3,2,3,2,3
"1842",-3.6982,40.41372,73,"Entire home/apt",1,140,9,10,1,2.95,2,4,15,45,75,"t",0.5,6.6,3.4,4.29045944114839,4,4,3,3,4
"1843",-3.69673,40.45201,100,"Entire home/apt",5,1,6,1,3,0.03,3,4,9,39,69,"f",4,2.5,7.2,4.60517018598809,3,4,3,3,5
"1844",-3.7014,40.42812,148,"Entire home/apt",2,39,10,1,2,0.85,2,4,29,59,89,"f",1.3,5.1,4.6,4.99721227376411,3,3,1,6,4
"1845",-3.70832,40.4244,131,"Entire home/apt",1,70,10,8,1,1.48,2,4,22,52,82,"f",1,5.7,4,4.87519732320115,3,1,2,6,4
"1846",-3.65928,40.43567,40,"Entire home/apt",2,120,10,1,2,2.54,3,4,1,1,15,"f",4.3,4.5,7.4,3.68887945411394,1,4,1,1,2
"1847",-3.67234,40.4314,56,"Entire home/apt",2,12,8,1,1,0.25,1,2,28,58,88,"f",3.1,4.6,6.3,4.02535169073515,2,1,2,2,1
"1848",-3.70886,40.42874,86,"Entire home/apt",2,30,10,1,1,0.69,2,3,28,58,88,"f",1.4,5.3,4.4,4.45434729625351,2,4,3,4,3
"1849",-3.70177,40.4192,205,"Entire home/apt",3,144,10,2,2,3.06,6,8,16,16,16,"f",0.3,6.1,3.7,5.32300997913841,1,2,2,5,5
"1850",-3.69933,40.4131,66,"Entire home/apt",2,11,10,1,1,0.23,1,2,0,0,0,"f",0.5,6.7,3.2,4.18965474202643,4,2,2,6,2
"1851",-3.7003,40.41526,65,"Entire home/apt",1,295,9,1,1,6.47,2,4,25,55,85,"f",0.3,6.5,3.4,4.17438726989564,4,4,2,3,4
"1852",-3.7097,40.4072,43,"Entire home/apt",2,111,9,2,1,2.35,1,2,0,0,0,"t",1.2,7.6,2.2,3.76120011569356,1,3,3,4,4
"1853",-3.67913,40.42781,152,"Entire home/apt",1,34,9,88,2,0.72,3,6,0,0,0,"t",2.4,4.9,5.6,5.02388052084628,3,4,1,2,5
"1854",-3.7081,40.42356,86,"Entire home/apt",1,7,9,88,1,0.15,1,4,17,17,17,"t",0.9,5.8,3.9,4.45434729625351,1,2,3,5,4
"1855",-3.70858,40.42633,123,"Entire home/apt",3,39,10,24,1,0.82,1,2,0,0,0,"t",1.2,5.5,4.2,4.81218435537242,4,4,1,3,4
"1856",-3.70075,40.41847,56,"Entire home/apt",2,16,10,2,1,0.36,1,2,0,0,0,"t",0.3,6.1,3.7,4.02535169073515,4,3,2,6,2
"1857",-3.71016,40.40485,53,"Entire home/apt",1,74,8,1,1,1.57,2,3,0,0,0,"t",1.4,7.8,2,3.97029191355212,3,4,3,1,3
"1858",-3.68721,40.43979,50,"Entire home/apt",3,2,10,1,1,0.05,1,2,0,0,0,"f",2.9,3.6,6.3,3.91202300542815,2,1,1,5,4
"1859",-3.69054,40.40721,95,"Entire home/apt",2,181,9,1,2,3.82,2,6,30,60,90,"t",1.5,7.2,3.4,4.55387689160054,1,4,1,4,3
"1860",-3.66951,40.44417,80,"Entire home/apt",2,35,10,2,1,0.86,1,6,30,60,90,"f",4.2,3.3,7.5,4.38202663467388,1,1,3,1,1
"1861",-3.70441,40.42841,30,"Entire home/apt",3,211,9,1,1,4.58,1,2,30,60,90,"t",1.3,5.2,4.5,3.40119738166216,4,2,1,1,1
"1862",-3.70756,40.41486,49,"Entire home/apt",1,47,10,1,2,1.02,2,4,22,35,59,"t",0.4,6.7,3,3.89182029811063,3,1,1,5,3
"1863",-3.67662,40.40594,65,"Entire home/apt",1,10,10,2,2,0.3,2,3,29,59,89,"f",2.6,7.4,4.4,4.17438726989564,4,1,1,6,3
"1864",-3.70337,40.41754,150,"Entire home/apt",1,7,9,1,2,0.19,5,3,0,0,0,"t",0.1,6.3,3.4,5.01063529409626,4,4,1,3,4
"1865",-3.69511,40.41204,18,"Entire home/apt",1,71,9,1,2,1.5,2,3,0,0,0,"t",0.9,6.7,3.4,2.89037175789616,1,1,2,6,4
"1866",-3.7013,40.42287,106,"Entire home/apt",2,100,10,1,2,2.12,3,6,29,59,89,"f",0.7,5.7,4,4.66343909411207,3,1,2,2,5
"1867",-3.701,40.42658,92,"Entire home/apt",3,38,9,24,1,0.81,1,2,0,2,32,"t",1.1,5.3,4.4,4.52178857704904,2,4,3,5,4
"1868",-3.70514,40.4133,204,"Entire home/apt",3,89,9,1,5,1.94,8,12,29,59,89,"t",0.4,6.8,3,5.31811999384422,4,1,2,4,6
"1869",-3.71212,40.40962,170,"Entire home/apt",2,9,10,2,2,0.19,4,7,29,59,89,"f",1.1,7.4,2.3,5.13579843705026,2,4,3,3,5
"1870",-3.67296,40.45719,59,"Entire home/apt",5,56,9,28,2,1.19,3,4,0,18,48,"t",5.2,1.8,8.6,4.07753744390572,2,4,2,2,3
"1871",-3.70565,40.42121,78,"Entire home/apt",2,119,9,1,2,2.57,2,4,13,43,73,"t",0.5,6,3.7,4.35670882668959,2,1,1,2,2
"1872",-3.71012,40.40856,630,"Entire home/apt",1,2,8,20,2,0.07,4,5,0,0,0,"t",1.1,7.4,2.3,6.44571981938558,2,3,3,6,3
"1873",-3.66589,40.3954,65,"Entire home/apt",7,1,8,3,2,0.02,3,2,0,0,0,"f",4,8.6,5,4.17438726989564,2,4,1,5,2
"1874",-3.71149,40.4136,150,"Entire home/apt",2,4,10,1,1,0.09,1,2,29,59,89,"f",0.8,6.9,2.7,5.01063529409626,3,3,2,1,4
"1875",-3.70607,40.41227,67,"Entire home/apt",2,202,10,6,1,4.31,2,4,29,59,89,"t",0.5,6.9,2.8,4.20469261939097,4,3,1,5,4
"1876",-3.70223,40.40786,60,"Entire home/apt",3,36,10,4,1,0.77,2,2,0,0,0,"f",1,7.3,2.6,4.0943445622221,1,4,2,5,1
"1877",-3.69588,40.43692,61,"Entire home/apt",3,100,9,1,3,2.15,5,8,25,55,85,"t",2.3,4,5.7,4.11087386417331,1,3,3,1,6
"1878",-3.70632,40.41156,189,"Entire home/apt",2,168,10,3,2,3.66,4,5,0,0,0,"f",0.6,7,2.8,5.24174701505964,2,1,3,4,3
"1879",-3.69898,40.43758,106,"Entire home/apt",5,27,10,32,2,0.66,3,4,0,0,26,"t",2.4,4.1,5.6,4.66343909411207,3,3,2,5,3
"1880",-3.69859,40.41135,229,"Entire home/apt",3,126,9,1,3,2.71,5,7,10,40,57,"t",0.7,6.9,3.1,5.43372200355424,3,3,1,1,5
"1881",-3.71784,40.4315,70,"Entire home/apt",3,19,9,1,1,0.41,1,3,0,0,0,"f",2.1,5.4,4.5,4.24849524204936,3,2,3,1,4
"1882",-3.6782,40.4227,38,"Entire home/apt",1,19,9,1,1,1.5,1,3,11,41,71,"t",2.2,5.5,5.3,3.63758615972639,1,1,3,1,4
"1883",-3.67761,40.42996,90,"Entire home/apt",1,20,9,1,1,0.44,2,4,0,0,0,"f",2.6,4.7,5.9,4.49980967033027,4,1,1,2,3
"1884",-3.7025,40.41215,75,"Entire home/apt",3,25,9,1,3,0.55,4,5,0,0,0,"t",0.5,6.9,3,4.31748811353631,1,1,1,4,3
"1885",-3.70765,40.41569,108,"Entire home/apt",1,220,9,3,2,4.79,5,8,30,60,90,"t",0.4,6.6,3.1,4.68213122712422,1,4,3,1,4
"1886",-3.70333,40.41517,67,"Entire home/apt",2,131,9,2,3,2.8,4,6,23,53,71,"t",0.2,6.6,3.2,4.20469261939097,1,3,2,1,5
"1887",-3.65583,40.39113,45,"Entire home/apt",2,136,9,2,1,2.92,1,2,0,0,0,"t",4.9,9.3,5.8,3.80666248977032,3,4,1,6,3
"1888",-3.74868,40.40599,125,"Entire home/apt",1,33,9,6,2,0.72,3,6,0,15,45,"t",4,9.2,2.7,4.8283137373023,4,2,3,4,3
"1889",-3.70436,40.4129,53,"Entire home/apt",1,15,9,1,2,0.32,2,4,5,35,65,"f",0.4,6.8,3,3.97029191355212,4,3,2,2,5
"1890",-3.69081,40.42013,254,"Entire home/apt",3,90,10,1,2,1.99,4,6,0,18,48,"t",1.1,5.8,4.3,5.53733426701854,4,4,1,3,4
"1891",-3.71966,40.41055,80,"Entire home/apt",2,49,10,1,1,1.13,1,2,0,0,0,"f",1.5,7.5,2.2,4.38202663467388,4,3,1,2,1
"1892",-3.68836,40.43021,108,"Entire home/apt",2,95,9,12,1,2.03,1,4,1,1,1,"t",2,4.7,5.3,4.68213122712422,4,3,3,4,4
"1893",-3.69559,40.43228,57,"Entire home/apt",2,29,9,1,1,0.62,1,2,29,59,89,"f",1.9,4.5,5.2,4.04305126783455,2,1,1,1,1
"1894",-3.69834,40.42705,258,"Entire home/apt",2,74,9,4,3,1.58,6,12,29,59,89,"t",1.2,5.2,4.6,5.55295958492162,1,4,1,2,6
"1895",-3.70282,40.41675,110,"Entire home/apt",2,113,10,1,1,2.6,1,2,29,59,89,"f",0,6.4,3.4,4.70048036579242,1,4,2,5,2
"1896",-3.7012,40.42725,180,"Entire home/apt",2,31,10,1,2,0.66,3,4,28,58,88,"f",1.2,5.2,4.5,5.19295685089021,2,2,1,5,2
"1897",-3.70287,40.40829,105,"Entire home/apt",4,14,9,1,1,0.3,1,2,28,58,88,"f",0.9,7.3,2.6,4.65396035015752,4,4,2,5,4
"1898",-3.70402,40.41199,100,"Entire home/apt",4,2,10,1,2,0.04,2,4,0,0,0,"f",0.5,6.9,2.9,4.60517018598809,2,2,2,3,3
"1899",-3.6106,40.44913,140,"Entire home/apt",3,6,9,1,3,0.13,5,6,0,0,0,"t",8.6,6.6,11.6,4.9416424226093,3,1,2,4,5
"1900",-3.70855,40.42511,142,"Entire home/apt",1,8,10,88,1,0.17,2,4,30,56,86,"t",1,5.7,4,4.95582705760126,1,1,2,2,4
"1901",-3.69155,40.43389,99,"Entire home/apt",7,1,10,20,1,0.03,2,3,0,0,0,"f",2.2,4.3,5.5,4.59511985013459,3,3,1,5,3
"1902",-3.70547,40.41985,75,"Entire home/apt",1,151,8,1,2,3.28,2,6,0,0,0,"t",0.4,6.1,3.6,4.31748811353631,4,2,1,5,4
"1903",-3.70707,40.40982,114,"Entire home/apt",3,30,9,1,2,0.72,2,3,0,0,0,"f",0.8,7.2,2.6,4.7361984483945,4,1,2,2,4
"1904",-3.70877,40.42073,68,"Entire home/apt",2,103,9,1,2,2.22,3,5,30,60,90,"t",0.6,6.1,3.6,4.21950770517611,2,4,1,4,2
"1905",-3.6941,40.41434,90,"Entire home/apt",2,42,10,1,1,0.91,1,2,24,54,84,"f",0.8,6.5,3.6,4.49980967033027,1,3,3,2,3
"1906",-3.69655,40.4132,105.57,"Entire home/apt",2,39,10,3,2,0.87,3,7,0,0,0,"f",0.7,6.6,3.4,4.6593742400016,3,3,2,3,4
"1907",-3.69975,40.4211,80,"Entire home/apt",2,123,9,7,1,2.65,2,3,26,56,86,"f",0.6,5.8,3.9,4.38202663467388,3,4,3,1,1
"1908",-3.70863,40.42048,150,"Entire home/apt",1,9,10,1,1,0.21,1,2,28,58,88,"f",0.6,6.1,3.5,5.01063529409626,4,4,1,1,2
"1909",-3.70304,40.41239,63,"Entire home/apt",1,4,10,7,2,0.14,3,6,22,52,82,"f",0.5,6.8,3,4.14313472639153,1,4,3,4,3
"1910",-3.70882,40.42339,55.72,"Entire home/apt",1,169,9,63,1,3.69,2,4,30,60,90,"t",0.9,5.8,3.8,4.0203391489116,3,4,1,6,3
"1911",-3.68813,40.4344,104,"Entire home/apt",3,37,9,24,1,0.81,1,2,0,0,0,"t",2.4,4.2,5.7,4.64439089914137,1,2,3,3,2
